Invoice Number	Invoice Date	Country of Origin	HS Code	Mat. NO.		Description	Default	Quantity	Weight per PC (kg)	Unit Price (per batch)	Price per PC	Total Price	Currency
59638728	05.02.2026	CZ	870891	5WA121251H	87089100	radiator	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	3.067	24.9	1 /PC	74.7	EUR
59638728	05.02.2026	PL	870899	5WA199315F	87089900	sub-frame	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	11.2	36.98	1 /PC	110.94	EUR
59638728	05.02.2026	CZ	841590	5WA816411A	84159000	refrigerant condenser with	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	1.649	22.31	1 /PC	66.93	EUR
59638728	05.02.2026	CZ	841520	5WC816001G	84152090	HVAC UNIT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	6	8.674	114.01	1 /PC	684.06	EUR
59638728	05.02.2026	CZ	830120	89A827506A	83012000	Hood latch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	0.487	620.34	100 /PC	18.6	EUR
59638728	05.02.2026	PL	830230	89C800346F7C	87089900	DOOR HANDLE	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	0.144	671.05	100 /PC	6.71	EUR
59638728	05.02.2026	PL	830230	89C800346S9R	87089900	DOOR HANDLE	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	2	0.158	671.05	100 /PC	13.42	EUR
59638728	05.02.2026	PL	830160	8V0827507H	#N/A	striker plate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	3	0.14	"1,164.39"	1000 /PC	3.48	EUR
59638728	05.02.2026	CZ	870710	57H800411042	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,772.60"	1 /PC	"2,772.60"	EUR
59638728	05.02.2026	CZ	870710	57H800411041	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,797.53"	1 /PC	"2,797.53"	EUR
59638728	05.02.2026	CZ	870710	57H800411038	#N/A	BODY W.PAINT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	1	470	"2,835.76"	1 /PC	"2,835.76"	EUR
59638762	06.02.2026	DE	840991	06Q103925N	87089900	Cover	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	0.743	949.99	100 /PC	456	EUR
59638762	06.02.2026	FR	851150	06Q903028D	85115000	Alternator	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	7.406	72.01	1 /PC	"4,320.60"	EUR
59638762	06.02.2026	ES	870899	0FN409905F	87088000	transmission carrier	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	74	0.363	171.18	100 /PC	126.67	EUR
59638762	06.02.2026	DE	731822	1K0407357B	87089900	plate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	"1,400"	0.01	59.44	1000 /PC	83.22	EUR
59638762	06.02.2026	DE	870850	3Q0501203B	87085000	drive shaft with constant	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	4.95	51.64	1 /PC	"1,859.04"	EUR
59638762	06.02.2026	DE	870850	3Q0501204B	87085000	drive shaft with constant	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	5.22	52	1 /PC	"1,872.00"	EUR
59638762	06.02.2026	PL	870830	3WB614105BA	#N/A	BRAKE BOOSTER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	5.13	147.43	1 /PC	"5,307.48"	EUR
59638762	06.02.2026	CZ	870899	3WB723058B	#N/A	PEDAL CLUSTER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	2.12	20.26	1 /PC	648.32	EUR
59638762	06.02.2026	CZ	392690	571121331B	#N/A	Sealing strip	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	150	0.055	219.88	100 /PC	329.82	EUR
59638762	06.02.2026	SK	830230	571837401L	85011019	WINDOW LIFT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	1.843	18.76	1 /PC	562.8	EUR
59638762	06.02.2026	SK	830230	571837402L	85011019	WINDOW LIFT	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	1.831	18.76	1 /PC	"1,125.60"	EUR
59638762	06.02.2026	DE	853650	571959831WHS	#N/A	Pushbutton for decklid	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	144	0.014	221.76	100 /PC	319.33	EUR
59638762	06.02.2026	DE	870899	57H122321G	87082900	Blind with guide	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	26	1.559	22.67	1 /PC	589.42	EUR
59638762	06.02.2026	CZ	870870	57H601169AZG6	87089900	Cap	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	128	0.444	872.56	100 /PC	"1,116.88"	EUR
59638762	06.02.2026	DE	870829	57H827878F7C	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	12	3.721	53.74	1 /PC	644.88	EUR
59638762	06.02.2026	DE	870829	57H827878F9R	87082900	REAR SPOILER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	6	3.721	53.74	1 /PC	322.44	EUR
59638762	06.02.2026	CZ	401693	57H8396975AP	40169330	"Door seal, outer"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	111	0.356	275.05	100 /PC	305.31	EUR
59638762	06.02.2026	SK	870822	57H845297B041	87082200	SIDE WINDOW GLASS	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	44	1.517	19.6	1 /PC	862.4	EUR
59638762	06.02.2026	SK	870822	57H845298B041	87082200	SIDE WINDOW GLASS	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	44	1.517	19.6	1 /PC	862.4	EUR
59638762	06.02.2026	ES	870829	57H853215B6DH	87082900	"Lining, pillar d"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	45	0.562	14.52	1 /PC	653.4	EUR
59638762	06.02.2026	CZ	870829	57H854331A9B9	87082900	Trim for wheel arch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	64	0.247	309.45	100 /PC	198.04	EUR
59638762	06.02.2026	CZ	870829	57H854332A9B9	87082900	Trim for wheel arch	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	32	0.247	309.45	100 /PC	99.02	EUR
59638762	06.02.2026	PL	870829	57H8548799B9	87082900	"COVER,DOOR"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	54	1.394	10.05	1 /PC	542.7	EUR
59638762	06.02.2026	PL	870829	57H8548809B9	87082900	"COVER,DOOR"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	36	1.394	10.05	1 /PC	361.8	EUR
59638762	06.02.2026	CZ	870899	57H858856B	87089900	1 set covers	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	9	0.922	828.31	100 /PC	74.55	EUR
59638762	06.02.2026	PL	870829	57H8634594PK	#N/A	Cover for lock carrier	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	24	1.055	365.55	100 /PC	87.73	EUR
59638762	06.02.2026	CZ	870829	57H863735A4PK	#N/A	Scuff plate - sill panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.409	175.98	100 /PC	105.59	EUR
59638762	06.02.2026	CZ	870829	57H863736A4PK	#N/A	Scuff plate - sill panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.41	175.98	100 /PC	105.59	EUR
59638762	06.02.2026	CZ	870829	57H864051A4PK	#N/A	Glove box	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	72	1.011	863.04	100 /PC	621.39	EUR
59638762	06.02.2026	CZ	870829	57H867023ELFHI	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	4	1.9	93.12	1 /PC	372.48	EUR
59638762	06.02.2026	CZ	870829	57H867023FBFIC	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	1.9	80.02	1 /PC	"2,400.60"	EUR
59638762	06.02.2026	CZ	870829	57H867024CJFHI	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	4	3.33	93.12	1 /PC	372.48	EUR
59638762	06.02.2026	CZ	870829	57H867024CQFIC	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	3.33	80.02	1 /PC	"2,400.60"	EUR
59638762	06.02.2026	CZ	870829	57H867234GRM5	87082900	"Lining, pillar a"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	98	0.401	963.15	100 /PC	943.89	EUR
59638762	06.02.2026	CZ	870829	57H8676054PK	87082900	Trim panel for hatch gate	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.934	576.39	100 /PC	172.92	EUR
59638762	06.02.2026	ES	854430	57H972691A	#N/A	Electric cable	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	60	0.062	355.06	100 /PC	213.04	EUR
59638762	06.02.2026	CZ	870829	57J8630464PK	87089900	Cover	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	270	0.281	306.39	100 /PC	827.25	EUR
59638762	06.02.2026	CZ	870829	57J867013ALFIC	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	1.9	67.38	1 /PC	"1,347.60"	EUR
59638762	06.02.2026	CZ	870829	57J867014CQFIC	#N/A	Door panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	20	1.9	69.75	1 /PC	"1,395.00"	EUR
59638762	06.02.2026	SK	870829	5LG8676154PK	#N/A	tie-down hook	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	144	0.072	876.26	1000 /PC	126.18	EUR
59638762	06.02.2026	CN	853650	5NA959769IGI	#N/A	Memory switch for seat and	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	54	0.025	223.95	100 /PC	120.93	EUR
59638762	06.02.2026	HU	854800	5Q0035570	84212300	Frequency filter	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	50	0.123	301.92	100 /PC	150.96	EUR
59638762	06.02.2026	TR	870899	5Q0121070BT	87089900	water tube	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	90	0.059	156.76	100 /PC	141.08	EUR
59638762	06.02.2026	DE	870829	5QF825902C	87082900	underrun bar	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	33	4.954	32.35	1 /PC	"1,067.55"	EUR
59638762	06.02.2026	DE	940199	5QF888582	87089900	mounting	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	24	0.374	309.6	100 /PC	74.3	EUR
59638762	06.02.2026	DE	870880	5QS505311A	87088000	Track control arm	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	120	2.656	19.03	1 /PC	"2,283.60"	EUR
59638762	06.02.2026	RO	903180	5QS512521A	#N/A	Self-lev. sensor with linkage	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	42	0.187	394	100 /PC	165.48	EUR
59638762	06.02.2026	CZ	870829	5QS825635	#N/A	Sound absorber for tunnel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	100	0.11	253.36	100 /PC	253.36	EUR
59638762	06.02.2026	PL	842489	5QS955448B	#N/A	WASHER FLUID RESER	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	56	0.584	764.38	100 /PC	428.05	EUR
59638762	06.02.2026	DE	870829	5QT721615	#N/A	Heat reflective mat	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	30	0.046	238.9	100 /PC	71.67	EUR
59638762	06.02.2026	CZ	870829	5QT863353	#N/A	Sound absorber for cross panel	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	64	0.277	438.74	100 /PC	280.79	EUR
59638762	06.02.2026	FR	870894	5R5419512F	87089400	Steering column	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	48	4.4	34.23	1 /PC	"1,643.04"	EUR
59638762	06.02.2026	DE	841459	5WA121203T	84145990	electric fan with	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	45	4.854	91.02	1 /PC	"4,095.90"	EUR
59638762	06.02.2026	RO	870899	5WA199262AN	87089900	Engine mounting	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	132	1.586	"1,086.89"	100 /PC	"1,434.69"	EUR
59638762	06.02.2026	BG	903180	5WA907527A	90251990	temperature sensor	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	84	0.009	226.77	100 /PC	190.49	EUR
59638762	06.02.2026	SK	401693	85H877459A	#N/A	Gasket (adhesive)	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	170	0.39	705.03	100 /PC	"1,198.55"	EUR
59638762	06.02.2026	CN	902590	89A955555B	#N/A	"Sensor for air humidity,"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	110	0.019	663.08	100 /PC	729.39	EUR
59638762	06.02.2026	TR	870899	8K0805615A	87089900	towing eye	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	29	0.493	152.1	100 /PC	44.11	EUR
59638762	06.02.2026	IT	731815	N10585602	73181500	"Bolt, hex. hd. with shoulder"	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	80	0.145	317.74	1000 /PC	25.42	EUR
59638762	06.02.2026	DE	731815	N10720201	73181500	"bolt, with polygon socket hd."	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	150	0.078	319.52	1000 /PC	47.93	EUR
59638762	06.02.2026	IT	731815	N10854801	73181500	double hex. hd. bolt	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	140	0.081	366.94	1000 /PC	51.37	EUR
59638762	06.02.2026	CN	731823	N91010401	#N/A	pop-rivet	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	"1,000"	0.005	25.6	1000 /PC	25.6	EUR
59638762	06.02.2026	CZ	731815	N91108201	73181500	"bolt, with polygon socket hd."	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	640	0.022	89.48	1000 /PC	57.27	EUR
59638762	06.02.2026	IT	731815	N91203201	73181190	Flat head multi-point	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	13	0.013	62.09	1000 /PC	0.81	EUR
59638762	06.02.2026	TR	731815	N91301901	73181190	Flat head multi-point	(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)	500	0.017	70.59	1000 /PC	35.3	EUR
