Inv No,Date,TOI,Product Desc,Quantity,Unit,Currency,Rate,CTH,Basic notification,Sr no,CETH,Excise notification,Sr no,Mrp Sr no,Amount,SAD notification,Sr no,Exim Code,Scheme Notn,Scheme SrNo,Generic Description,BRAND,Model,END USE,EduCessNotnNo,EduCessNotnSrNo ,SHEduCessNotnNo,SHEduCessNotnSrNo,CEXEduCessNotnNo,CEXEduCessNotnSrNo ,Country of origin,RSP Notf,Sr. no.,Sapta Notif No,SAPTA Sr No,Manufacturer,Address,MRP Status,Abatement Rate,IGST Notn No,IGST SrNo,GST CCESS Notn No,GST CCESS SrNo,IGST Exemp Notn Type,IGST Exemp Notn No,IGST Exemp SrNo,GST CCESS Exemp NotnType,GST CCESS Exemp Notn No,GST CCESS Exemp SrNo,Manufacturer Cntry,Manufacturer State,Manuf Postal Code,SWS Notn No,SWS Notn SrNo,Duty Exemption Type,Regn No.,Regn Date,Regn Port,Item SNo. In Lic.,Product Material Code,Type Of Item,Source Country,Transit Country,SQC_Qty,Consigner Name,Consigner Address,Consigner City,Consigner Country,SIMS Category,SIMS Code,Custom Health Cess Notn No,Custom Health Cess Notn SrNo,COO_No ,COO_Date of Issue ,COO_Issuing Country ,COO_Origin Criteria ,COO_Origin Criteria remarks ,COO_Accumulation/Cumulation Status ,FOC Item,AIDC Levy Notification No ,AIDC Levy Notification Sr.No. ,AIDC Exemption Notification No. ,AIDC Exemption Notification Sr.No. ,AIDCNotn_Excise,ADICNotnSr_Excise,Previous BE No.,Previous BE Date,Previous BE IGM No.,Previous BE IGM Date,Previous BE Currency,Previous BE Unit Price,Previous BE Custom House,Aggregate Duty Notification No.,Aggregate Duty Notification Sr.No.,COO_Tariff Shift,COO_Retroactive Issuance Status,COO_Direct Consignment Status,GST_Comp_Cess_SalePrice_INR,CVD_Notn,CVD_SLNo,CVD_Rate,CVD_Calc,CVD_ItemSLNo,CVD_SuppSLNo,COO_ItemSrNoCert
59638718,04.02.2026,FOB,5Q0612181D ELEC. VACUUM PUMP FOR (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),320,PCS,EUR,36.35,84141090,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,5Q0612181D,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II401,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,320,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,5Q0965567N WATER PUMP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"2,160",PCS,EUR,9.858699074,84133030,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,5Q0965567N,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II400,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,2160,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,5QA919294L CONTROL UNIT FOR PARK ASSIST (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),840,PCS,EUR,8.871797619,85371090,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,5QA919294L,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II509,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,51.24,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,5QP200059C 1 SET OF FUEL LINES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),300,PCS,EUR,9.2034,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,5QP200059C,GNX200,,,,,,,ES,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,109.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,5QP200059D 1 SET OF FUEL LINES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),300,PCS,EUR,9.141,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,5QP200059D,GNX200,,,,,,,ES,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,108.3,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,657945067 SUPPORT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"24,000",PCS,EUR,0.08621,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,657945067,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,48,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6F0819145 CLAMP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"4,000",PCS,EUR,0.05924,73269099,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6F0819145,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II305,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,20,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483466,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6JM880201DXEA AIRBAG (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"1,296",PCS,EUR,20.41,87089500,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6JM880201DXEA,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,1451.52,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6Q0971701A FLAT CONTACT HOUSING (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"2,400",PCS,EUR,0.055541667,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6Q0971701A,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,7.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6U0867299RM5 CLIP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"5,000",PCS,EUR,0.05586,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6U0867299RM5,GNX200,,,,,,,ES,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,5,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6VA880201EIZY AIRBAG UNIT FOR STEERING WHEEL (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),72,PCS,EUR,29.37,87089500,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6VA880201EIZY,GNX200,,,,,,,HU,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,82.656,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,6VA880201FIZY AIRBAG UNIT FOR STEERING WHEEL (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),132,PCS,EUR,29.96,87089500,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,6VA880201FIZY,GNX200,,,,,,,HU,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,150.744,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,8K0805267 DRAIN TUBE GROMMET (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"9,600",PCS,EUR,0.029830208,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,8K0805267,GNX200,,,,,,,ES,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,19.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,8V0862159B ACTUATOR (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"1,485",PCS,EUR,1.886,85011019,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,8V0862159B,GNX200,,,,,,,IT,,,,,,,N,,009/2025,II474,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,1485,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,8W0827503A HOOD LATCH (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),338,PCS,EUR,5.073313609,83012000,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,8W0827503A,GNX200,,,,,,,IT,,,,,,,N,,009/2025,II376,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,338,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,AMV18175008 LACKPRIMER 250ML (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),12,PCS,EUR,34.14416667,32089090,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,AMV18175008,GNX200,,,,,,,CH,,,,,,,N,,009/2025,II50,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,14.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,N90656401 SPRING CLIP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),240,PCS,EUR,0.280125,73269099,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,N90656401,GNX200,,,,,,,BR,,,,,,,N,,009/2025,II305,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,10.08,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483467,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,N90714303 HEX. NUT WITH WASHER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"10,800",PCS,EUR,0.039089815,73181600,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,N90714303,GNX200,,,,,,,FR,,,,,,,N,,009/2025,II296,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,86.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483468,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,N90754202 CLAMP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"2,800",PCS,EUR,0.084510714,73269099,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,N90754202,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II305,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,22.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483469,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,N90959602 RIVETTED CAP NUT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"5,000",PCS,EUR,0.03129,73181600,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,N90959602,GNX200,,,,,,,FR,,,,,,,N,,009/2025,II296,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,10,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483470,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,WHT000016 HEX. NUT WITH RUBBER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),500,PCS,EUR,0.26664,73181600,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,WHT000016,GNX200,,,,,,,DK,,,,,,,N,,009/2025,II296,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,14,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483471,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,WHT004986H WASHER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),"1,152",PCS,EUR,0.340069444,73182200,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,WHT004986H,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II296,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,12.672,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,SIUNAPL,MOSSIMS230326483472,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
59638718,04.02.2026,FOB,WHT007697 SEALING CAP (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),650,PCS,EUR,0.054707692,87089900,,,NOEXCISE,,,,,,,,,,AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION,NA,WHT007697,GNX200,,,,,,,ES,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,011/2021,17,,,,,,,,,,5.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869, 293 01 MLADA BOLESLAV",,Czech Republic,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,,,,,
